Wellfield,Date,WF_Pumpage,StdPumpage,PctOfCWUP,StdPctOfCWUP,RA Period
EDW,2010-10-01,0.0,0.0,0.0,0.0,RA First SixYrs
EDW,2010-11-01,8.954333333333333,7.044946676743615,10.870076291624018,8.930841990185405,RA First SixYrs
EDW,2010-12-01,11.232580645161292,1.032123919375078,11.331713444975385,1.3730323554974762,RA First SixYrs
EDW,2011-01-01,11.429032258064515,3.307294316949247,16.595420897871314,6.138758213739058,RA First SixYrs
EDW,2011-02-01,12.734642857142855,0.3973009135063825,19.189287121541376,2.9410015695740976,RA First SixYrs
EDW,2011-03-01,10.100000000000001,4.793121460315118,13.996146173510995,6.840722721036637,RA First SixYrs
EDW,2011-04-01,13.033666666666669,1.9952434530105796,17.563901232771283,3.176252143180727,RA First SixYrs
EDW,2011-05-01,12.169677419354839,0.43549576248199323,12.934406322456311,1.4830351574860663,RA First SixYrs
EDW,2011-06-01,12.121,0.6849382051160559,12.1459691766229,1.7294562702991376,RA First SixYrs
EDW,2011-07-01,11.716774193548387,1.8460830373103774,14.4647533312013,2.664339797278561,RA First SixYrs
EDW,2011-08-01,12.176451612903225,0.4571473022057734,16.13595090883424,1.2494153360259646,RA First SixYrs
EDW,2011-09-01,12.115666666666666,0.5399213437818854,14.341708725020085,1.5865213966057992,RA First SixYrs
EDW,2011-10-01,12.116451612903223,0.5839266414377311,15.827365451467243,1.887296943959712,RA First SixYrs
EDW,2011-11-01,11.106666666666666,3.085247805766742,15.317670468355551,4.716557690499101,RA First SixYrs
EDW,2011-12-01,11.590000000000002,0.6958975020312,16.82684881652527,1.7195915581781314,RA First SixYrs
EDW,2012-01-01,11.058387096774194,1.1615796622823389,16.3824295202173,2.3195338901548843,RA First SixYrs
EDW,2012-02-01,11.350344827586207,0.4796239803862746,16.511585424576698,1.7868846640506557,RA First SixYrs
EDW,2012-03-01,10.767741935483873,0.8436654537489681,12.57253809273782,1.6755250183368104,RA First SixYrs
EDW,2012-04-01,17.630666666666666,6.168042741775378,14.249169698658164,3.8848984122805996,RA First SixYrs
EDW,2012-05-01,23.871935483870963,0.9262160271947747,16.441682578651122,1.3570047854243552,RA First SixYrs
EDW,2012-06-01,21.199333333333335,4.740418236555846,20.956822229394,4.322644731390416,RA First SixYrs
EDW,2012-07-01,13.672258064516132,5.203809316053901,22.001742713705987,7.711013667467197,RA First SixYrs
EDW,2012-08-01,10.654838709677417,0.40666014449206195,19.40025383738004,2.7282210427336056,RA First SixYrs
EDW,2012-09-01,11.279999999999998,1.4589864219074946,19.395376028172205,3.537243159397231,RA First SixYrs
EDW,2012-10-01,9.560645161290322,1.2014073288824556,15.607443820178721,2.409233944212338,RA First SixYrs
EDW,2012-11-01,9.87266666666667,0.40587864105462773,18.11729944342379,2.2556660850781722,RA First SixYrs
EDW,2012-12-01,9.435806451612903,2.7957763074484907,16.01034663172321,5.876864900768226,RA First SixYrs
EDW,2013-01-01,11.198064516129032,1.9332242831684732,12.936734475466318,2.7675151012019676,RA First SixYrs
EDW,2013-02-01,10.501428571428573,0.5855210676268664,10.045234408396428,0.8101354987483549,RA First SixYrs
EDW,2013-03-01,9.749999999999998,2.389571788696332,8.459178238345213,2.1286375758606355,RA First SixYrs
EDW,2013-04-01,12.082666666666666,8.782714580486996,10.166919289243166,7.269397928398267,RA First SixYrs
EDW,2013-05-01,13.529354838709674,5.0696613532423545,11.682096936040146,5.780917085202205,RA First SixYrs
EDW,2013-06-01,11.088666666666665,0.6424561347340928,12.40073519552858,2.237986311835656,RA First SixYrs
EDW,2013-07-01,11.016451612903223,0.5815929182690578,23.273568918047115,3.0166805855960104,RA First SixYrs
EDW,2013-08-01,10.605161290322581,1.5095051528403725,20.77833301879391,3.6460768974109183,RA First SixYrs
EDW,2013-09-01,1.1023333333333332,3.088702085781768,1.9966640015267296,5.58032863351052,RA First SixYrs
EDW,2013-10-01,0.0,0.0,0.0,0.0,RA Last SixYrs
EDW,2013-11-01,0.014666666666666666,0.08033264176742436,0.018652761880537536,0.10216538441742891,RA Last SixYrs
EDW,2013-12-01,0.020967741935483872,0.06384120084029736,0.025161255535855326,0.07604837562247181,RA Last SixYrs
EDW,2014-01-01,3.2609677419354837,4.5907932174724895,4.423588950325831,6.285686436729429,RA Last SixYrs
EDW,2014-02-01,15.04357142857143,7.352770309001303,20.74188428672533,7.987950988257107,RA Last SixYrs
EDW,2014-03-01,13.616774193548384,2.7135565679218887,20.40125738272765,6.079271387638326,RA Last SixYrs
EDW,2014-04-01,14.017000000000001,3.3015765826396404,18.943192501112907,5.382558495698272,RA Last SixYrs
EDW,2014-05-01,11.753870967741936,1.9540891781413243,13.624598273223693,3.563258159633877,RA Last SixYrs
EDW,2014-06-01,10.881333333333334,1.0010192506789661,12.265457298697234,2.3517033106151994,RA Last SixYrs
EDW,2014-07-01,10.913870967741936,0.4342478356833672,16.291306630825837,2.795799697550218,RA Last SixYrs
EDW,2014-08-01,5.7864516129032255,5.211039274711011,9.324009747186096,8.464664706335062,RA Last SixYrs
EDW,2014-09-01,8.155666666666667,4.606561050571639,14.93214361787198,8.813347333074647,RA Last SixYrs
EDW,2014-10-01,11.146774193548383,0.694825575698854,15.881930189571204,2.5614149667630395,RA Last SixYrs
EDW,2014-11-01,11.06833333333333,2.3864561568371263,12.375486258924044,2.7898493864901104,RA Last SixYrs
EDW,2014-12-01,9.472580645161294,0.908005021065155,12.592233752868971,1.8393337787348925,RA Last SixYrs
EDW,2015-01-01,9.86774193548387,0.5337896569337865,12.076450606924208,1.0238211938415251,RA Last SixYrs
EDW,2015-02-01,10.221071428571431,0.9334219770830212,12.046402555861889,1.3008022695647201,RA Last SixYrs
EDW,2015-03-01,10.878064516129035,0.8034982653158026,12.273594348537062,0.9050569063118843,RA Last SixYrs
EDW,2015-04-01,10.836666666666666,0.9294282014277641,11.600843423577908,1.006975180436683,RA Last SixYrs
EDW,2015-05-01,10.229032258064517,0.872927468688764,11.558720676680585,1.4526249842125842,RA Last SixYrs
EDW,2015-06-01,10.527999999999999,0.31380204610216267,12.530055875901319,0.8128800421047763,RA Last SixYrs
EDW,2015-07-01,10.44967741935484,0.6787070250162555,15.022895425393205,2.41904661315833,RA Last SixYrs
EDW,2015-08-01,10.898387096774194,1.5248455588992134,16.240302759722308,2.6008321075498135,RA Last SixYrs
EDW,2015-09-01,9.475333333333332,2.321810728175608,14.354343786027515,3.8621202951670623,RA Last SixYrs
EDW,2015-10-01,11.128064516129031,3.402260444033098,14.55576108259448,3.7201603738294544,RA Last SixYrs
EDW,2015-11-01,10.200999999999999,0.40543165587585256,12.543702467222003,1.1127444653164615,RA Last SixYrs
EDW,2015-12-01,10.120000000000001,0.43716510992225327,11.02536151321926,0.8349629245144246,RA Last SixYrs
EDW,2016-01-01,10.19548387096774,0.3496173022957308,13.527050265393036,1.1590097194364588,RA Last SixYrs
EDW,2016-02-01,10.030689655172415,0.47807598794154454,12.943640736132837,1.225601770349281,RA Last SixYrs
EDW,2016-03-01,10.153225806451612,0.4587038775853736,11.649941396591977,1.043549849846903,RA Last SixYrs
EDW,2016-04-01,10.236666666666668,0.3639754949436525,11.650446758055143,1.1871798134408187,RA Last SixYrs
EDW,2016-05-01,10.423225806451613,0.41390326645060976,14.12922113847009,1.772768584222826,RA Last SixYrs
EDW,2016-06-01,10.48666666666667,0.34399612400913476,14.033341913803758,1.399988182657925,RA Last SixYrs
EDW,2016-07-01,14.000967741935485,2.0587250987584538,19.11288316435604,5.110694207190011,RA Last SixYrs
EDW,2016-08-01,14.666451612903229,1.0755170799421374,23.362093539331436,3.386155492364654,RA Last SixYrs
EDW,2016-09-01,14.168000000000001,0.6161862682999389,21.046429864339974,2.715054191100489,RA Last SixYrs
EDW,2016-10-01,14.145483870967741,0.6345278491901583,18.34108380165997,2.8300951867262145,RA Last SixYrs
EDW,2016-11-01,15.667666666666667,2.826089882326548,17.547525298039144,3.6567013807160644,RA Last SixYrs
EDW,2016-12-01,10.011290322580646,4.2909911379815915,11.983517880805914,5.182791285673471,RA Last SixYrs
EDW,2017-01-01,9.89516129032258,1.097946176482073,11.296266885522245,1.5965421045471175,RA Last SixYrs
EDW,2017-02-01,10.269642857142856,0.30577748073540717,12.56865549663051,1.4920700877043218,RA Last SixYrs
EDW,2017-03-01,13.016774193548384,4.0272657284207005,14.128685255858821,3.4901778788305506,RA Last SixYrs
EDW,2017-04-01,13.777666666666665,5.340349131899033,12.337615004327352,4.556580529515464,RA Last SixYrs
EDW,2017-05-01,20.51419354838709,1.8016488266651374,17.600909056392222,2.408694627322142,RA Last SixYrs
EDW,2017-06-01,16.127333333333333,1.7607285587140464,22.703185725610716,3.4855616559041858,RA Last SixYrs
EDW,2017-07-01,13.755806451612901,1.0086485155677467,17.69333693431508,2.1760866552350744,RA Last SixYrs
EDW,2017-08-01,13.271290322580644,0.2897210374997724,19.37178890663313,1.686865781563045,RA Last SixYrs
EDW,2017-09-01,11.852000000000002,4.065396786844145,18.8488635139479,6.908737239806439,RA Last SixYrs
EDW,2017-10-01,9.477419354838709,2.118864425019434,13.07304082829374,4.164139763184826,RA Last SixYrs
EDW,2017-11-01,13.164333333333333,1.4629650650679156,19.41067314748343,2.5455553870839447,RA Last SixYrs
EDW,2017-12-01,13.394193548387097,0.4038050205527431,19.40822553349954,1.7570430158889243,RA Last SixYrs
EDW,2018-01-01,5.457741935483873,4.828839549814162,7.809966664957499,6.992077895979964,RA Last SixYrs
EDW,2018-02-01,13.015714285714292,1.214503186252641,15.274324935868743,1.5164565767085993,RA Last SixYrs
EDW,2018-03-01,13.815161290322582,0.33502110349175507,14.902531054305525,1.312978019341321,RA Last SixYrs
EDW,2018-04-01,13.729333333333331,0.8474177137688832,17.86965003844939,2.6649226293300017,RA Last SixYrs
EDW,2018-05-01,9.599354838709678,3.676801994019509,11.766064424860941,3.996310810673112,RA Last SixYrs
EDW,2018-06-01,11.571999999999997,4.127307212649215,11.375826135944475,1.9518900878314895,RA Last SixYrs
EDW,2018-07-01,10.575161290322578,1.9019181036833073,13.146842845297892,2.773779783660427,RA Last SixYrs
EDW,2018-08-01,15.465161290322582,0.6185783214637143,18.511848922416963,1.2005533030578783,RA Last SixYrs
EDW,2018-09-01,8.688,4.065970130663563,10.339602029750484,4.897785891470848,RA Last SixYrs
EDW,2018-10-01,10.788709677419355,3.6841695056330614,11.999112274779257,3.881498356185197,RA Last SixYrs
EDW,2018-11-01,14.625666666666662,2.356750661007866,19.053403363015057,3.622060176233676,RA Last SixYrs
EDW,2018-12-01,13.539032258064516,4.576982524792735,21.22222168945176,8.786151328734817,RA Last SixYrs
EDW,2019-01-01,9.656774193548388,1.7683068871979797,13.560857973187806,2.8176524404042746,RA Last SixYrs
EDW,2019-02-01,13.852500000000001,1.4214015644452414,17.458525722468703,2.36280079275686,RA Last SixYrs
EDW,2019-03-01,16.63838709677419,1.1500118746465626,20.97348681475992,1.6933848497973203,RA Last SixYrs
EDW,2019-04-01,14.715,4.053169683440189,18.8243682371256,5.551070337584755,RA Last SixYrs
EDW,2019-05-01,15.584516129032258,5.298479554683391,17.566594849897786,5.859444763175138,RA Last SixYrs
EDW,2019-06-01,19.090666666666664,0.3398573060947086,20.938590428248578,2.5259878799932856,RA Last SixYrs
EDW,2019-07-01,16.231612903225805,3.8567042033098664,19.176196332569763,4.244577361763532,RA Last SixYrs
EDW,2019-08-01,17.062580645161297,3.34649166316198,20.003632244816757,3.766264766044462,RA Last SixYrs
EDW,2019-09-01,15.910333333333334,4.6239418050070515,20.20317211097439,6.848992107477104,RA Last SixYrs
EDW,2019-10-01,14.27838709677419,4.735866057209395,16.369493574304308,5.750917488002769,RA Extended Period
EDW,2019-11-01,17.846666666666668,0.33071847944081323,20.31343316993394,1.275857080553234,RA Extended Period
EDW,2019-12-01,17.82387096774194,0.6064139258479267,24.31891535772732,2.34768922946052,RA Extended Period
EDW,2020-01-01,17.438387096774196,0.8224074285258891,21.31726573823101,1.714195836890858,RA Extended Period
EDW,2020-02-01,18.21206896551724,0.3857310249972036,23.002780841892374,2.3304842649451896,RA Extended Period
EDW,2020-03-01,17.942258064516132,2.608236581392879,20.310609273497345,3.628964900236267,RA Extended Period
EDW,2020-04-01,16.86933333333333,5.002944604194978,22.092644078833846,6.589757864867839,RA Extended Period
EDW,2020-05-01,10.377741935483872,2.9332776998634333,12.440077581600955,3.079552677224143,RA Extended Period
EDW,2020-06-01,15.414666666666667,2.2882484392085036,18.381202045958975,2.622539491673148,RA Extended Period
EDW,2020-07-01,17.842580645161295,0.24399409476344408,21.30853767259652,2.119603133044278,RA Extended Period
EDW,2020-08-01,17.99645161290323,0.42960096513769197,20.055550561612137,1.020514946372774,RA Extended Period
EDW,2020-09-01,14.488000000000005,4.4724462179453495,16.89370109538028,5.23509364354206,RA Extended Period
EDW,2020-10-01,9.630645161290323,2.180062591584428,14.093632872402122,3.615519828442072,RA Extended Period
EDW,2020-11-01,10.288999999999998,2.7370136633023017,15.463300830840213,4.702074339887397,RA Extended Period
EDW,2020-12-01,10.318387096774192,0.6357310583058658,16.444284759295062,1.9718343122712152,RA Extended Period
EDW,2021-01-01,11.034838709677421,1.588304905589058,14.688050340402091,1.9661032993891472,RA Extended Period
EDW,2021-02-01,10.66642857142857,0.8244334273854347,13.287803438865799,1.7450335066399794,RA Extended Period
EDW,2021-03-01,9.508064516129034,0.24733808649744837,11.004904271451778,1.1009974166173693,RA Extended Period
EDW,2021-04-01,9.513,2.0827851876588266,12.045366432470333,3.0713168450884094,RA Extended Period
EDW,2021-05-01,15.56516129032258,3.7100501981938625,15.146114667079289,3.651138658415794,RA Extended Period
EDW,2021-06-01,14.801666666666666,3.4810453080621726,18.514667402432345,4.698015947679681,RA Extended Period
EDW,2021-07-01,13.665806451612902,4.402213666019685,15.078863767331425,3.9877646362721135,RA Extended Period
EDW,2021-08-01,13.249677419354837,6.53916227247853,14.496783170587308,3.973803171267473,RA Extended Period
EDW,2021-09-01,20.297666666666665,3.2454420912744935,18.418483726330198,2.141785177426587,RA Extended Period
EDW,2021-10-01,10.574193548387097,4.042408336782703,13.441300064232083,4.802350852463383,RA Extended Period
EDW,2021-11-01,0.08700000000000001,0.3111397291161686,0.1493719731650311,0.5437675267299789,RA Extended Period
EDW,2021-12-01,9.723548387096775,1.6542662993748363,12.772081249840603,2.8839906401281423,RA Extended Period
EDW,2022-01-01,14.062258064516126,1.99395705349511,18.834623726645354,3.157811707292247,RA Extended Period
EDW,2022-02-01,15.439642857142859,3.279639187632996,19.714980009981705,4.668976176409814,RA Extended Period
EDW,2022-03-01,10.016774193548386,8.66521913056128,12.395124455526075,10.948516513556234,RA Extended Period
EDW,2022-04-01,17.242,3.9419804229818753,21.620444794066263,4.137014842879691,RA Extended Period
EDW,2022-05-01,12.426129032258066,5.612302960116198,14.380880293205644,6.905210040742312,RA Extended Period
EDW,2022-06-01,14.981333333333332,4.242985882064937,17.851653010552067,5.644364581433585,RA Extended Period
EDW,2022-07-01,12.058064516129031,0.673000343510798,16.288824439781035,2.224621380029306,RA Extended Period
EDW,2022-08-01,12.106451612903225,2.1680629578606205,15.547818447483328,2.9391595894606004,RA Extended Period
EDW,2022-09-01,8.711333333333334,3.8728290767178484,12.754229856152932,6.398972432064662,RA Extended Period
EDW,2022-10-01,11.727741935483873,2.8660666538857833,15.307486711934391,3.9675630820986516,RA Extended Period
EDW,2022-11-01,13.805,0.10444434254484906,19.886930384866425,2.7031605632007123,RA Extended Period
EDW,2022-12-01,12.945483870967742,1.3746656289432415,21.440620871448033,3.105154676064072,RA Extended Period
EDW,2023-01-01,11.577741935483871,1.8133205447050695,18.987996838335064,4.030373181482183,RA Extended Period
EDW,2023-02-01,8.286071428571427,0.10151953965237095,12.054090406138707,1.1576488924443615,RA Extended Period
EDW,2023-03-01,11.61225806451613,1.1191476211159377,11.1033464144305,0.7705712291551782,RA Extended Period
EDW,2023-04-01,15.851333333333335,2.200109297180528,13.514498994415627,2.0897777820216037,RA Extended Period
EDW,2023-05-01,15.00451612903226,0.19043526826129276,11.98912793530225,1.2548933640786486,RA Extended Period
EDW,2023-06-01,12.811666666666664,3.060016997173156,13.256018138907674,3.617556524293897,RA Extended Period
EDW,2023-07-01,11.229677419354841,2.4496223979366882,10.914768520145204,1.5682557461037734,RA Extended Period
EDW,2023-08-01,11.46290322580645,2.952664552059594,13.736417189022122,3.995297557075748,RA Extended Period
EDW,2023-09-01,11.828999999999999,1.65645102553624,13.123451439338032,2.3112433576682667,RA Extended Period
MRB,2006-10-01,6.928709677419355,0.45071603725245585,6.353263425121907,0.5397591664568897,
MRB,2006-11-01,9.660333333333334,5.414341417800114,8.329914979621629,2.407603366369399,
MRB,2006-12-01,6.726129032258064,0.37459914058770105,6.632722833464862,0.6032657718942821,
MRB,2007-01-01,4.3351612903225805,2.987218183045605,4.945755835003515,3.4772111234704584,
MRB,2007-02-01,6.030357142857143,0.4848022288090157,6.709667663742946,1.3294170716297677,
MRB,2007-03-01,6.609677419354837,1.5060555188327085,6.28274717719866,0.7268669206010966,
MRB,2007-04-01,10.391666666666667,1.4239989425929165,8.417339966978922,1.1353291064782203,
MRB,2007-05-01,13.182903225806452,2.018547652064696,9.119768554106852,1.4271718458897826,
MRB,2007-06-01,10.368333333333334,2.9397467441159293,9.132271840007945,2.403626528390447,
MRB,2007-07-01,8.154193548387097,1.650066209163639,7.149912393355254,1.4078293777143622,
MRB,2007-08-01,7.029032258064516,1.0267695451875916,5.838829825437371,1.1670079760724248,
MRB,2007-09-01,6.653333333333333,0.7805185426383577,5.575381628994514,0.6927575560582866,
MRB,2007-10-01,6.894193548387097,0.9034481139631924,6.389947976488814,0.690054068766772,RA First SixYrs
MRB,2007-11-01,5.998999999999999,2.8035585146073903,5.22266748880416,2.458338258860968,RA First SixYrs
MRB,2007-12-01,7.757096774193549,4.892592491749396,6.4240692630360705,4.560960301132681,RA First SixYrs
MRB,2008-01-01,12.339677419354839,3.8407859298768163,12.197228653403043,2.0322919393046557,RA First SixYrs
MRB,2008-02-01,7.359655172413795,3.2045776217764037,8.824497347249956,1.2250536924326074,RA First SixYrs
MRB,2008-03-01,6.3196774193548375,0.9358471523027323,9.345455307528216,1.2593713834847777,RA First SixYrs
MRB,2008-04-01,4.324,3.0223062671433203,6.123927400262193,4.285715888745998,RA First SixYrs
MRB,2008-05-01,1.6074193548387097,2.50702741341472,1.8537861033869776,2.9083604586343585,RA First SixYrs
MRB,2008-06-01,6.411666666666666,4.347807281943339,6.435216731213385,3.996123446888755,RA First SixYrs
MRB,2008-07-01,4.547741935483869,6.193747766728112,4.087222067608935,5.271555863165608,RA First SixYrs
MRB,2008-08-01,3.623870967741936,3.191088296510929,5.02212558255576,4.4934488097948915,RA First SixYrs
MRB,2008-09-01,11.352666666666668,4.906809436953378,11.376561854491841,3.3453620564667093,RA First SixYrs
MRB,2008-10-01,7.66516129032258,2.4232098147811354,8.810963970388379,1.81360530461122,RA First SixYrs
MRB,2008-11-01,8.491666666666667,1.6459481772822793,8.391661486468305,1.4434138112139432,RA First SixYrs
MRB,2008-12-01,10.800645161290323,2.5615502278683695,11.121728717051262,2.3145126894823957,RA First SixYrs
MRB,2009-01-01,16.110000000000003,3.9816319937097644,14.791857282473972,3.667735085925553,RA First SixYrs
MRB,2009-02-01,14.42392857142857,6.895974316402783,12.416008065020113,4.651466790694351,RA First SixYrs
MRB,2009-03-01,21.964516129032262,4.643231517459694,15.221021844384902,2.286986322813483,RA First SixYrs
MRB,2009-04-01,25.464333333333336,2.0593163970085615,18.6499471552056,1.1626857031913675,RA First SixYrs
MRB,2009-05-01,19.267419354838708,6.845427655373056,15.314633346536954,2.7602907010400757,RA First SixYrs
MRB,2009-06-01,0.8886666666666667,2.1670347344308727,1.3169058421698898,3.0977262509037327,RA First SixYrs
MRB,2009-07-01,0.013225806451612903,0.05198635056590614,0.020009509548063534,0.08143881781337242,RA First SixYrs
MRB,2009-08-01,0.0,0.0,0.0,0.0,RA First SixYrs
MRB,2009-09-01,0.03666666666666667,0.1200957472425528,0.061830338803543196,0.197977817153429,RA First SixYrs
MRB,2009-10-01,6.188064516129033,5.266399414751878,8.101970747379719,6.1797308774070645,RA First SixYrs
MRB,2009-11-01,3.8123333333333336,6.002159199610691,3.6348811807908157,5.667199524691988,RA First SixYrs
MRB,2009-12-01,0.17064516129032262,0.8386812484842737,0.3789354283917386,1.8789664402256863,RA First SixYrs
MRB,2010-01-01,3.1648387096774195,2.456620810473528,5.752408811335803,4.621498176479205,RA First SixYrs
MRB,2010-02-01,6.45,2.0226092425745836,10.1067224982262,1.7018938690945369,RA First SixYrs
MRB,2010-03-01,17.087096774193547,6.847662955855041,18.14564865478047,6.420077443601526,RA First SixYrs
MRB,2010-04-01,2.196,4.645928584663469,2.323441087932154,4.93566966838276,RA First SixYrs
MRB,2010-05-01,0.0,0.0,0.0,0.0,RA First SixYrs
MRB,2010-06-01,0.16533333333333333,0.8436363546283284,0.19001674542453142,0.9717285692750764,RA First SixYrs
MRB,2010-07-01,1.7751612903225806,2.9468750352056463,1.7193987309589547,2.896927415320466,RA First SixYrs
MRB,2010-08-01,3.8495483870967733,3.0259893681098724,4.110810060939114,3.2675920711850726,RA First SixYrs
MRB,2010-09-01,6.2523333333333335,1.2931935432215467,8.736168043418788,2.41914463030501,RA First SixYrs
MRB,2010-10-01,10.128064516129031,4.197831519054281,13.17550504842725,3.8198284519929397,RA First SixYrs
MRB,2010-11-01,8.127333333333333,2.468084463615513,10.117902253570882,2.8263020592750294,RA First SixYrs
MRB,2010-12-01,11.04516129032258,4.525374290941943,10.8467054247723,3.818496553221169,RA First SixYrs
MRB,2011-01-01,7.260645161290322,4.875672900898824,9.254658569899368,5.194001413663164,RA First SixYrs
MRB,2011-02-01,7.44,2.690420592205418,10.794039680378656,2.813391803145266,RA First SixYrs
MRB,2011-03-01,7.844193548387098,2.83738233141458,10.626605305439458,3.138555260456953,RA First SixYrs
MRB,2011-04-01,5.838,1.995400573387672,7.800712620274697,2.2871774473483137,RA First SixYrs
MRB,2011-05-01,8.996774193548386,2.7209574137262487,9.45833635072402,2.6795355687674456,RA First SixYrs
MRB,2011-06-01,11.001000000000001,1.907372899909802,10.892539731931988,1.6689566361222261,RA First SixYrs
MRB,2011-07-01,7.9525806451612935,2.145828461211708,9.659924978445744,2.070781086768883,RA First SixYrs
MRB,2011-08-01,7.181935483870969,1.6336389224771273,9.444857343040667,1.8524216626085492,RA First SixYrs
MRB,2011-09-01,10.264666666666667,2.5254685237333363,12.054114516505626,2.682308114649126,RA First SixYrs
MRB,2011-10-01,8.21032258064516,2.603116701022029,10.639596527025734,3.050940643262617,RA First SixYrs
MRB,2011-11-01,8.710999999999995,1.6734444140444675,11.886245042950058,2.5788714946981104,RA First SixYrs
MRB,2011-12-01,8.902903225806451,2.368569460734177,12.730476098798716,2.7641729681842917,RA First SixYrs
MRB,2012-01-01,7.3109677419354835,1.5979056184867129,10.717986036147492,1.949998773145985,RA First SixYrs
MRB,2012-02-01,3.7765517241379305,3.4211978644308503,5.435832097984922,4.864027924902271,RA First SixYrs
MRB,2012-03-01,10.772903225806452,5.189594199645018,12.094760163712971,5.3717954450831185,RA First SixYrs
MRB,2012-04-01,15.556999999999997,1.4102070036358094,13.028909492202368,1.965946385248693,RA First SixYrs
MRB,2012-05-01,17.383870967741938,1.3500313019070638,11.9331046102988,0.8247933161408635,RA First SixYrs
MRB,2012-06-01,12.029666666666664,3.545139930445168,11.890916133697495,3.2478023764297563,RA First SixYrs
MRB,2012-07-01,3.0016129032258068,4.534632728071218,4.150550765869425,5.845471661397559,RA First SixYrs
MRB,2012-08-01,0.0,0.0,0.0,0.0,RA First SixYrs
MRB,2012-09-01,4.721000000000001,2.037148700410994,8.105505066788513,3.6150453531651654,RA First SixYrs
MRB,2012-10-01,5.638709677419355,1.0077623461097187,9.214023618870764,1.6599936640275317,RA First SixYrs
MRB,2012-11-01,4.629333333333333,1.6794866484431645,8.399592004885516,2.907258154110741,RA First SixYrs
MRB,2012-12-01,1.808709677419355,2.476577937309846,2.5947401643705508,3.5060610189426185,RA First SixYrs
MRB,2013-01-01,9.471935483870968,3.1459184343683986,10.557659467207053,2.690297947650695,RA First SixYrs
MRB,2013-02-01,12.952142857142857,1.989137831365476,12.30628483485593,1.408763931448808,RA First SixYrs
MRB,2013-03-01,14.734516129032256,1.0051926472396229,12.744932430754103,0.8367353340784558,RA First SixYrs
MRB,2013-04-01,15.163333333333334,0.8412893771419854,12.965834215854779,0.9277581625256923,RA First SixYrs
MRB,2013-05-01,14.573225806451612,2.093818500725046,12.084919680495377,1.2398779600252992,RA First SixYrs
MRB,2013-06-01,7.212333333333332,6.552438705436762,7.048312045058378,6.320972257573466,RA First SixYrs
MRB,2013-07-01,0.030967741935483874,0.0926050696491892,0.06462930086013546,0.18917544402350062,RA First SixYrs
MRB,2013-08-01,1.9483870967741936,3.3884668084294347,3.9117540775621484,6.746583030094981,RA First SixYrs
MRB,2013-09-01,3.265666666666667,2.7366310566515692,6.581129530375717,5.628987275239872,RA First SixYrs
MRB,2013-10-01,6.958387096774194,4.207895037327011,11.28254933339146,6.492188495620345,RA Last SixYrs
MRB,2013-11-01,11.650666666666668,2.0180870650937845,13.67965652926501,2.401413123455518,RA Last SixYrs
MRB,2013-12-01,11.76258064516129,2.295054055633461,14.19277079419712,2.150923941530388,RA Last SixYrs
MRB,2014-01-01,6.436129032258064,1.8575749018892989,9.0227338169215,2.5634397772823525,RA Last SixYrs
MRB,2014-02-01,4.583214285714285,2.8672906989667015,6.1120479704903135,3.467601202236704,RA Last SixYrs
MRB,2014-03-01,7.119354838709679,2.065205293239825,10.095419927397637,1.6069079659853485,RA Last SixYrs
MRB,2014-04-01,5.876000000000001,0.9138308905654798,7.920288552796175,1.2065497897450699,RA Last SixYrs
MRB,2014-05-01,9.138064516129033,3.766389446454732,10.03912975537615,3.0313320318849475,RA Last SixYrs
MRB,2014-06-01,11.217999999999998,3.467677748222476,12.066453858919438,2.578289354344456,RA Last SixYrs
MRB,2014-07-01,6.1177419354838705,2.7044034581615466,8.734494511656354,3.2548653137158188,RA Last SixYrs
MRB,2014-08-01,5.451935483870967,0.6276911095692258,8.583382101603155,1.1005597137647585,RA Last SixYrs
MRB,2014-09-01,5.039,0.2124463421098713,9.056436295226339,1.1649078582147763,RA Last SixYrs
MRB,2014-10-01,5.8338709677419365,1.0435889274337655,8.233890057757968,1.4331527033256002,RA Last SixYrs
MRB,2014-11-01,6.086,1.284696663512979,6.743884508116816,1.0684801114032785,RA Last SixYrs
MRB,2014-12-01,5.18258064516129,0.1756505572993489,6.868115552993194,0.5639945735744484,RA Last SixYrs
MRB,2015-01-01,5.506451612903226,1.526906564238284,6.850518911553212,2.516417198345603,RA Last SixYrs
MRB,2015-02-01,5.347500000000001,0.8471635680971571,6.318998201642132,1.1464514302270927,RA Last SixYrs
MRB,2015-03-01,4.748064516129032,0.09115625247662651,5.381538725027486,0.5318594637949596,RA Last SixYrs
MRB,2015-04-01,4.077,2.714190232958931,4.216330994360804,2.9187623845303197,RA Last SixYrs
MRB,2015-05-01,4.353548387096774,4.91165861217783,4.66173324678146,5.260857498208259,RA Last SixYrs
MRB,2015-06-01,8.412333333333333,1.0207424050519687,9.985017046503085,1.108625246948951,RA Last SixYrs
MRB,2015-07-01,6.711290322580646,2.0576066062871576,9.336595898094563,2.0877752749550127,RA Last SixYrs
MRB,2015-08-01,2.560645161290322,2.4679909987462425,3.761640493414643,3.7027756195984782,RA Last SixYrs
MRB,2015-09-01,4.532666666666666,2.1415880883657095,7.042427353496589,3.5460327528732996,RA Last SixYrs
MRB,2015-10-01,8.198387096774194,2.485157401821453,10.637596702083053,2.607395563060224,RA Last SixYrs
