SCADAName,WeekStartDate,Pumpage,Pumpage05,Pumpage10,Pumpage_10,Pumpage15
CC-06,2014-09-01,1.851,1.351,0.851,0,0.351
CC-06,2014-09-08,1.097,0.597,0.097,0,0
CC-06,2014-09-15,0.207,0,0,0.207,0
CC-06,2014-09-22,0.724,0.224,0,0.724,0
CC-06,2014-09-29,1.15,0.65,0.15,0,0
CC-06,2014-10-06,1.989,1.489,0.989,0,0.489
CC-06,2014-10-13,0.867,0.367,0,0.867,0
CC-06,2014-10-20,2.5,2,1.5,0,1
CC-06,2014-10-27,1.923,1.423,0.923,0,0.423
CC-06,2014-11-03,3.299,2.799,2.299,0,1.799
CC-06,2014-11-10,1.904,1.404,0.904,0,0.404
CC-06,2014-11-17,1.177,0.677,0.177,0,0
CC-06,2014-11-24,1.367,0.867,0.367,0,0
CC-06,2014-12-01,0.126,0,0,0.126,0
CC-06,2014-12-08,1.106,0.606,0.106,0,0
CC-06,2014-12-15,1.996,1.496,0.996,0,0.496
CC-06,2014-12-22,2.167,1.667,1.167,0,0.667
CC-06,2014-12-29,2.577,2.077,1.577,0,1.077
CC-06,2015-01-05,3.036,2.536,2.036,0,1.536
CC-06,2015-01-12,1.171,0.671,0.171,0,0
CC-06,2015-01-19,1.666,1.166,0.666,0,0.166
CC-06,2015-01-26,0.417,0,0,0.417,0
CC-06,2015-02-02,2.139,1.639,1.139,0,0.639
CC-06,2015-02-09,0.833,0.333,0,0.833,0
CC-06,2015-02-16,0.7,0.2,0,0.7,0
CC-06,2015-02-23,1.407,0.907,0.407,0,0
CC-06,2015-03-02,1.284,0.784,0.284,0,0
CC-06,2015-03-09,0.406,0,0,0.406,0
CC-06,2015-03-16,1.954,1.454,0.954,0,0.454
CC-06,2015-03-23,1.051,0.551,0.051,0,0
CC-06,2015-03-30,2.923,2.423,1.923,0,1.423
CC-06,2015-04-06,3.186,2.686,2.186,0,1.686
CC-06,2015-04-13,0.394,0,0,0.394,0
CC-06,2015-04-20,2.453,1.953,1.453,0,0.953
CC-06,2015-04-27,0.924,0.424,0,0.924,0
CC-06,2015-05-04,1.096,0.596,0.096,0,0
CC-06,2015-05-11,1.74,1.24,0.74,0,0.24
CC-06,2015-05-18,2.063,1.563,1.063,0,0.563
CC-06,2015-05-25,1.519,1.019,0.519,0,0.019
CC-06,2015-06-01,0.357,0,0,0.357,0
CC-06,2015-06-08,0.777,0.277,0,0.777,0
CC-06,2015-06-15,0.566,0.066,0,0.566,0
CC-06,2015-06-22,1.703,1.203,0.703,0,0.203
CC-06,2015-06-29,0.709,0.209,0,0.709,0
CC-06,2015-07-06,0.141,0,0,0.141,0
CC-06,2015-07-13,0,0,0,0,0
CC-06,2015-07-20,1.691,1.191,0.691,0,0.191
CC-06,2015-07-27,1.391,0.891,0.391,0,0
CC-06,2015-08-03,2.089,1.589,1.089,0,0.589
CC-06,2015-08-10,0.949,0.449,0,0.949,0
CC-06,2015-08-17,0.807,0.307,0,0.807,0
CC-06,2015-08-24,1.697,1.197,0.697,0,0.197
CC-06,2015-08-31,0.909,0.409,0,0.909,0
CC-06,2015-09-07,1.071,0.571,0.071,0,0
CC-06,2015-09-14,1.536,1.036,0.536,0,0.036
CC-06,2015-09-21,1.797,1.297,0.797,0,0.297
CC-06,2015-09-28,0.394,0,0,0.394,0
CC-06,2015-10-05,1.527,1.027,0.527,0,0.027
CC-06,2015-10-12,2.836,2.336,1.836,0,1.336
CC-06,2015-10-19,0.83,0.33,0,0.83,0
CC-06,2015-10-26,0.939,0.439,0,0.939,0
CC-06,2015-11-02,1.604,1.104,0.604,0,0.104
CC-06,2015-11-09,2.697,2.197,1.697,0,1.197
CC-06,2015-11-16,0.566,0.066,0,0.566,0
CC-06,2015-11-23,1.573,1.073,0.573,0,0.073
CC-06,2015-11-30,2.126,1.626,1.126,0,0.626
CC-06,2015-12-07,2.25,1.75,1.25,0,0.75
CC-06,2015-12-14,1.344,0.844,0.344,0,0
CC-06,2015-12-21,0,0,0,0,0
CC-06,2015-12-28,0.949,0.449,0,0.949,0
CC-06,2016-01-04,2.174,1.674,1.174,0,0.674
CC-06,2016-01-11,0.544,0.044,0,0.544,0
CC-06,2016-01-18,2.369,1.869,1.369,0,0.869
CC-06,2016-01-25,1.586,1.086,0.586,0,0.086
CC-06,2016-02-01,0.266,0,0,0.266,0
CC-06,2016-02-08,0,0,0,0,0
CC-06,2016-02-15,0,0,0,0,0
CC-06,2016-02-22,0,0,0,0,0
CC-06,2016-02-29,0,0,0,0,0
CC-06,2016-03-07,0.013,0,0,0.013,0
CC-06,2016-03-14,0,0,0,0,0
CC-06,2016-03-21,0,0,0,0,0
CC-06,2016-03-28,0,0,0,0,0
CC-06,2016-04-04,0,0,0,0,0
CC-06,2016-04-11,0.061,0,0,0.061,0
CC-06,2016-04-18,1.329,0.829,0.329,0,0
CC-06,2016-04-25,2.799,2.299,1.799,0,1.299
CC-06,2016-05-02,0.869,0.369,0,0.869,0
CC-06,2016-05-09,1.36,0.86,0.36,0,0
CC-06,2016-05-16,0.423,0,0,0.423,0
CC-06,2016-05-23,0.993,0.493,0,0.993,0
CC-06,2016-05-30,0.736,0.236,0,0.736,0
CC-06,2016-06-06,0.221,0,0,0.221,0
CC-06,2016-06-13,0.226,0,0,0.226,0
CC-06,2016-06-20,0.08,0,0,0.08,0
CC-06,2016-06-27,0,0,0,0,0
CC-06,2016-07-04,0.233,0,0,0.233,0
CC-06,2016-07-11,0.896,0.396,0,0.896,0
CC-06,2016-07-18,1.051,0.551,0.051,0,0
CC-06,2016-07-25,0.467,0,0,0.467,0
CC-06,2016-08-01,1.143,0.643,0.143,0,0
CC-06,2016-08-08,0.587,0.087,0,0.587,0
CC-06,2016-08-15,1.039,0.539,0.039,0,0
CC-06,2016-08-22,3.026,2.526,2.026,0,1.526
CC-06,2016-08-29,0.503,0.003,0,0.503,0
CC-06,2016-09-05,0.15,0,0,0.15,0
CC-06,2016-09-12,1.846,1.346,0.846,0,0.346
CC-06,2016-09-19,0.989,0.489,0,0.989,0
CC-06,2016-09-26,1.577,1.077,0.577,0,0.077
CC-06,2016-10-03,0.579,0.079,0,0.579,0
CC-06,2016-10-10,1.497,0.997,0.497,0,0
CC-06,2016-10-17,1.911,1.411,0.911,0,0.411
CC-06,2016-10-24,2.417,1.917,1.417,0,0.917
CC-06,2016-10-31,0.711,0.211,0,0.711,0
CC-06,2016-11-07,0.221,0,0,0.221,0
CC-06,2016-11-14,0.179,0,0,0.179,0
CC-06,2016-11-21,0.249,0,0,0.249,0
CC-06,2016-11-28,0.077,0,0,0.077,0
CC-06,2016-12-05,0,0,0,0,0
CC-06,2016-12-12,0.209,0,0,0.209,0
CC-06,2016-12-19,0.026,0,0,0.026,0
CC-06,2016-12-26,0.327,0,0,0.327,0
CC-06,2017-01-02,0,0,0,0,0
CC-06,2017-01-09,0.266,0,0,0.266,0
CC-06,2017-01-16,0.214,0,0,0.214,0
CC-06,2017-01-23,0,0,0,0,0
CC-06,2017-01-30,0,0,0,0,0
CC-06,2017-02-06,0.07,0,0,0.07,0
CC-06,2017-02-13,0,0,0,0,0
CC-06,2017-02-20,0,0,0,0,0
CC-06,2017-02-27,0,0,0,0,0
CC-06,2017-03-06,0.051,0,0,0.051,0
CC-06,2017-03-13,0.053,0,0,0.053,0
CC-06,2017-03-20,0.151,0,0,0.151,0
CC-06,2017-03-27,0,0,0,0,0
CC-06,2017-04-03,0.166,0,0,0.166,0
CC-06,2017-04-10,0.19,0,0,0.19,0
CC-06,2017-04-17,0.139,0,0,0.139,0
CC-06,2017-04-24,0,0,0,0,0
CC-06,2017-05-01,0,0,0,0,0
CC-06,2017-05-08,0.127,0,0,0.127,0
CC-06,2017-05-15,0,0,0,0,0
CC-06,2017-05-22,0,0,0,0,0
CC-06,2017-05-29,0.309,0,0,0.309,0
CC-06,2017-06-05,0,0,0,0,0
CC-06,2017-06-12,0.103,0,0,0.103,0
CC-06,2017-06-19,0.009,0,0,0.009,0
CC-06,2017-06-26,0,0,0,0,0
CC-06,2017-07-03,0,0,0,0,0
CC-06,2017-07-10,0.08,0,0,0.08,0
CC-06,2017-07-17,0.029,0,0,0.029,0
CC-06,2017-07-24,0,0,0,0,0
CC-06,2017-07-31,0,0,0,0,0
CC-06,2017-08-07,0.103,0,0,0.103,0
CC-06,2017-08-14,0,0,0,0,0
CC-06,2017-08-21,0.059,0,0,0.059,0
CC-06,2017-08-28,0,0,0,0,0
CC-06,2017-09-04,0.447,0,0,0.447,0
CC-06,2017-09-11,0.149,0,0,0.149,0
CC-06,2017-09-18,0,0,0,0,0
CC-06,2017-09-25,0.177,0,0,0.177,0
CC-06,2017-10-02,0.089,0,0,0.089,0
CC-06,2017-10-09,0.61,0.11,0,0.61,0
CC-06,2017-10-16,0.273,0,0,0.273,0
CC-06,2017-10-23,0,0,0,0,0
CC-06,2017-10-30,0.304,0,0,0.304,0
CC-06,2017-11-06,0,0,0,0,0
CC-06,2017-11-13,0,0,0,0,0
CC-06,2017-11-20,0,0,0,0,0
CC-06,2017-11-27,0,0,0,0,0
CC-06,2017-12-04,0,0,0,0,0
CC-06,2017-12-11,0,0,0,0,0
CC-06,2017-12-18,0.354,0,0,0.354,0
CC-06,2017-12-25,0,0,0,0,0
CC-06,2018-01-01,0.116,0,0,0.116,0
CC-06,2018-01-08,0.157,0,0,0.157,0
CC-06,2018-01-15,0.136,0,0,0.136,0
CC-06,2018-01-22,0,0,0,0,0
CC-06,2018-01-29,0.074,0,0,0.074,0
CC-06,2018-02-05,0,0,0,0,0
CC-06,2018-02-12,0.07,0,0,0.07,0
CC-06,2018-02-19,0,0,0,0,0
CC-06,2018-02-26,0.224,0,0,0.224,0
CC-06,2018-03-05,0.207,0,0,0.207,0
CC-06,2018-03-12,0.034,0,0,0.034,0
CC-06,2018-03-19,0.331,0,0,0.331,0
CC-06,2018-03-26,1.529,1.029,0.529,0,0.029
CC-06,2018-04-02,0.976,0.476,0,0.976,0
CC-06,2018-04-09,0,0,0,0,0
CC-06,2018-04-16,0,0,0,0,0
CC-06,2018-04-23,0,0,0,0,0
CC-06,2018-04-30,0.229,0,0,0.229,0
CC-06,2018-05-07,0.183,0,0,0.183,0
CC-06,2018-05-14,0,0,0,0,0
CC-06,2018-05-21,0,0,0,0,0
CC-06,2018-05-28,0,0,0,0,0
CC-06,2018-06-04,0.15,0,0,0.15,0
CC-06,2018-06-11,2.59,2.09,1.59,0,1.09
CC-06,2018-06-18,0.707,0.207,0,0.707,0
CC-06,2018-06-25,0.446,0,0,0.446,0
CC-06,2018-07-02,0,0,0,0,0
CC-06,2018-07-09,0,0,0,0,0
CC-06,2018-07-16,0.221,0,0,0.221,0
CC-06,2018-07-23,0,0,0,0,0
CC-06,2018-07-30,0.013,0,0,0.013,0
CC-06,2018-08-06,0,0,0,0,0
CC-06,2018-08-13,0,0,0,0,0
CC-06,2018-08-20,0,0,0,0,0
CC-06,2018-08-27,0.07,0,0,0.07,0
CC-06,2018-09-03,0,0,0,0,0
CC-06,2018-09-10,0.039,0,0,0.039,0
CC-06,2018-09-17,0,0,0,0,0
CC-06,2018-09-24,0,0,0,0,0
CC-06,2018-10-01,0.266,0,0,0.266,0
CC-06,2018-10-08,0.067,0,0,0.067,0
CC-06,2018-10-15,1.059,0.559,0.059,0,0
CC-06,2018-10-22,1.503,1.003,0.503,0,0.003
CC-06,2018-10-29,0.709,0.209,0,0.709,0
CC-06,2018-11-05,0,0,0,0,0
CC-06,2018-11-12,0.234,0,0,0.234,0
CC-06,2018-11-19,0,0,0,0,0
CC-06,2018-11-26,0,0,0,0,0
CC-06,2018-12-03,0,0,0,0,0
CC-06,2018-12-10,0.036,0,0,0.036,0
CC-06,2018-12-17,0.157,0,0,0.157,0
CC-06,2018-12-24,0,0,0,0,0
CC-06,2018-12-31,0,0,0,0,0
CC-06,2019-01-07,0,0,0,0,0
CC-06,2019-01-14,0,0,0,0,0
CC-06,2019-01-21,0.114,0,0,0.114,0
CC-06,2019-01-28,0,0,0,0,0
CC-06,2019-02-04,0,0,0,0,0
CC-06,2019-02-11,0,0,0,0,0
CC-06,2019-02-18,0,0,0,0,0
CC-06,2019-02-25,0,0,0,0,0
CC-06,2019-03-04,0.093,0,0,0.093,0
CC-06,2019-03-11,0.077,0,0,0.077,0
CC-06,2019-03-18,0,0,0,0,0
CC-06,2019-03-25,0,0,0,0,0
CC-06,2019-04-01,0,0,0,0,0
CC-06,2019-04-08,0.407,0,0,0.407,0
CC-06,2019-04-15,0.226,0,0,0.226,0
CC-06,2019-04-22,0.704,0.204,0,0.704,0
CC-06,2019-04-29,1.106,0.606,0.106,0,0
CC-06,2019-05-06,0,0,0,0,0
CC-06,2019-05-13,0,0,0,0,0
CC-06,2019-05-20,0.104,0,0,0.104,0
CC-06,2019-05-27,0.414,0,0,0.414,0
CC-06,2019-06-03,0.099,0,0,0.099,0
CC-06,2019-06-10,0.117,0,0,0.117,0
CC-06,2019-06-17,0.48,0,0,0.48,0
CC-06,2019-06-24,1.986,1.486,0.986,0,0.486
CC-06,2019-07-01,0.109,0,0,0.109,0
CC-06,2019-07-08,0,0,0,0,0
CC-06,2019-07-15,0.063,0,0,0.063,0
CC-06,2019-07-22,0,0,0,0,0
CC-06,2019-07-29,0.149,0,0,0.149,0
CC-06,2019-08-05,0,0,0,0,0
CC-06,2019-08-12,0.001,0,0,0.001,0
CC-06,2019-08-19,0,0,0,0,0
CC-06,2019-08-26,0,0,0,0,0
CC-06,2019-09-02,0,0,0,0,0
CC-06,2019-09-09,0,0,0,0,0
CC-06,2019-09-16,0.044,0,0,0.044,0
CC-06,2019-09-23,0.663,0.163,0,0.663,0
CC-06,2019-09-30,0.33,0,0,0.33,0
CC-07,2013-10-07,0.859,0.359,0,0.859,0
CC-07,2013-10-14,2.96,2.46,1.96,0,1.46
CC-07,2013-10-21,2.34,1.84,1.34,0,0.84
CC-07,2013-10-28,2.7,2.2,1.7,0,1.2
CC-07,2013-11-04,1.679,1.179,0.679,0,0.179
CC-07,2013-11-11,2.284,1.784,1.284,0,0.784
CC-07,2013-11-18,1.091,0.591,0.091,0,0
CC-07,2013-11-25,1.877,1.377,0.877,0,0.377
CC-07,2013-12-02,1.883,1.383,0.883,0,0.383
CC-07,2013-12-09,1.589,1.089,0.589,0,0.089
CC-07,2013-12-16,2.181,1.681,1.181,0,0.681
CC-07,2013-12-23,1.303,0.803,0.303,0,0
CC-07,2013-12-30,1.126,0.626,0.126,0,0
CC-07,2014-01-06,0.374,0,0,0.374,0
CC-07,2014-01-13,0,0,0,0,0
CC-07,2014-01-20,0.099,0,0,0.099,0
CC-07,2014-01-27,1.797,1.297,0.797,0,0.297
CC-07,2014-02-03,0.556,0.056,0,0.556,0
CC-07,2014-02-10,2.321,1.821,1.321,0,0.821
CC-07,2014-02-17,0.674,0.174,0,0.674,0
CC-07,2014-02-24,0.959,0.459,0,0.959,0
CC-07,2014-03-03,1.32,0.82,0.32,0,0
CC-07,2014-03-10,0.553,0.053,0,0.553,0
CC-07,2014-03-17,1.703,1.203,0.703,0,0.203
CC-07,2014-03-24,0.013,0,0,0.013,0
CC-07,2014-03-31,0.266,0,0,0.266,0
CC-07,2014-04-07,1.364,0.864,0.364,0,0
CC-07,2014-04-14,0.969,0.469,0,0.969,0
CC-07,2014-04-21,2.823,2.323,1.823,0,1.323
CC-07,2014-04-28,2.16,1.66,1.16,0,0.66
CC-07,2014-05-05,3.147,2.647,2.147,0,1.647
CC-07,2014-05-12,1.634,1.134,0.634,0,0.134
CC-07,2014-05-19,3.099,2.599,2.099,0,1.599
CC-07,2014-05-26,3.173,2.673,2.173,0,1.673
CC-07,2014-06-02,3.154,2.654,2.154,0,1.654
CC-07,2014-06-09,1.203,0.703,0.203,0,0
CC-07,2014-06-16,1.221,0.721,0.221,0,0
CC-07,2014-06-23,2.119,1.619,1.119,0,0.619
CC-07,2014-06-30,1.543,1.043,0.543,0,0.043
CC-07,2014-07-07,1.46,0.96,0.46,0,0
CC-07,2014-07-14,0.416,0,0,0.416,0
CC-07,2014-07-21,2.043,1.543,1.043,0,0.543
CC-07,2014-07-28,3.006,2.506,2.006,0,1.506
CC-07,2014-08-04,1.523,1.023,0.523,0,0.023
CC-07,2014-08-11,0.661,0.161,0,0.661,0
CC-07,2014-08-18,3.699,3.199,2.699,0,2.199
CC-07,2014-08-25,2.259,1.759,1.259,0,0.759
CC-07,2014-09-01,1.569,1.069,0.569,0,0.069
CC-07,2014-09-08,1.524,1.024,0.524,0,0.024
CC-07,2014-09-15,0.504,0.004,0,0.504,0
CC-07,2014-09-22,0.98,0.48,0,0.98,0
CC-07,2014-09-29,0.033,0,0,0.033,0
CC-07,2014-10-06,0,0,0,0,0
CC-07,2014-10-13,0,0,0,0,0
CC-07,2014-10-20,0,0,0,0,0
CC-07,2014-10-27,0,0,0,0,0
CC-07,2014-11-03,0,0,0,0,0
CC-07,2014-11-10,0,0,0,0,0
CC-07,2014-11-17,0,0,0,0,0
CC-07,2014-11-24,0,0,0,0,0
CC-07,2014-12-01,0,0,0,0,0
CC-07,2014-12-08,0,0,0,0,0
CC-07,2014-12-15,0,0,0,0,0
CC-07,2014-12-22,0,0,0,0,0
CC-07,2014-12-29,0,0,0,0,0
CC-07,2015-01-05,0,0,0,0,0
CC-07,2015-01-12,0,0,0,0,0
CC-07,2015-01-19,0,0,0,0,0
CC-07,2015-01-26,3.431,2.931,2.431,0,1.931
CC-07,2015-02-02,0.693,0.193,0,0.693,0
CC-07,2015-02-09,0.69,0.19,0,0.69,0
CC-07,2015-02-16,1.529,1.029,0.529,0,0.029
CC-07,2015-02-23,1.864,1.364,0.864,0,0.364
CC-07,2015-03-02,0.737,0.237,0,0.737,0
CC-07,2015-03-09,0.033,0,0,0.033,0
CC-07,2015-03-16,0,0,0,0,0
CC-07,2015-03-23,1.871,1.371,0.871,0,0.371
CC-07,2015-03-30,1.929,1.429,0.929,0,0.429
CC-07,2015-04-06,1.196,0.696,0.196,0,0
CC-07,2015-04-13,3.164,2.664,2.164,0,1.664
CC-07,2015-04-20,0.834,0.334,0,0.834,0
CC-07,2015-04-27,0.854,0.354,0,0.854,0
CC-07,2015-05-04,1.98,1.48,0.98,0,0.48
CC-07,2015-05-11,1.069,0.569,0.069,0,0
CC-07,2015-05-18,0.121,0,0,0.121,0
CC-07,2015-05-25,0,0,0,0,0
CC-07,2015-06-01,0,0,0,0,0
CC-07,2015-06-08,0.336,0,0,0.336,0
CC-07,2015-06-15,1.199,0.699,0.199,0,0
CC-07,2015-06-22,0.399,0,0,0.399,0
CC-07,2015-06-29,0.61,0.11,0,0.61,0
CC-07,2015-07-06,2.289,1.789,1.289,0,0.789
CC-07,2015-07-13,0,0,0,0,0
CC-07,2015-07-20,0,0,0,0,0
CC-07,2015-07-27,0.263,0,0,0.263,0
CC-07,2015-08-03,0.82,0.32,0,0.82,0
CC-07,2015-08-10,1.357,0.857,0.357,0,0
CC-07,2015-08-17,1.223,0.723,0.223,0,0
CC-07,2015-08-24,2.027,1.527,1.027,0,0.527
CC-07,2015-08-31,1.123,0.623,0.123,0,0
CC-07,2015-09-07,0.364,0,0,0.364,0
CC-07,2015-09-14,2.171,1.671,1.171,0,0.671
CC-07,2015-09-21,1.897,1.397,0.897,0,0.397
CC-07,2015-09-28,0.423,0,0,0.423,0
CC-07,2015-10-05,0.907,0.407,0,0.907,0
CC-07,2015-10-12,1.039,0.539,0.039,0,0
CC-07,2015-10-19,3.294,2.794,2.294,0,1.794
CC-07,2015-10-26,0.417,0,0,0.417,0
CC-07,2015-11-02,1.549,1.049,0.549,0,0.049
CC-07,2015-11-09,1.114,0.614,0.114,0,0
CC-07,2015-11-16,2.656,2.156,1.656,0,1.156
CC-07,2015-11-23,0.716,0.216,0,0.716,0
CC-07,2015-11-30,1.931,1.431,0.931,0,0.431
CC-07,2015-12-07,1.679,1.179,0.679,0,0.179
CC-07,2015-12-14,2.176,1.676,1.176,0,0.676
CC-07,2015-12-21,1.836,1.336,0.836,0,0.336
CC-07,2015-12-28,2.51,2.01,1.51,0,1.01
CC-07,2016-01-04,0.146,0,0,0.146,0
CC-07,2016-01-11,1.08,0.58,0.08,0,0
CC-07,2016-01-18,2.921,2.421,1.921,0,1.421
CC-07,2016-01-25,0.489,0,0,0.489,0
CC-07,2016-02-01,0.513,0.013,0,0.513,0
CC-07,2016-02-08,1.626,1.126,0.626,0,0.126
CC-07,2016-02-15,2.817,2.317,1.817,0,1.317
CC-07,2016-02-22,0.39,0,0,0.39,0
CC-07,2016-02-29,1.926,1.426,0.926,0,0.426
CC-07,2016-03-07,1.53,1.03,0.53,0,0.03
CC-07,2016-03-14,2.246,1.746,1.246,0,0.746
CC-07,2016-03-21,1.774,1.274,0.774,0,0.274
CC-07,2016-03-28,1.9,1.4,0.9,0,0.4
CC-07,2016-04-04,1.121,0.621,0.121,0,0
CC-07,2016-04-11,2.071,1.571,1.071,0,0.571
CC-07,2016-04-18,2.657,2.157,1.657,0,1.157
CC-07,2016-04-25,1.426,0.926,0.426,0,0
CC-07,2016-05-02,1.071,0.571,0.071,0,0
CC-07,2016-05-09,1.636,1.136,0.636,0,0.136
CC-07,2016-05-16,0.15,0,0,0.15,0
CC-07,2016-05-23,0.03,0,0,0.03,0
CC-07,2016-05-30,0.747,0.247,0,0.747,0
CC-07,2016-06-06,0.7,0.2,0,0.7,0
CC-07,2016-06-13,0.32,0,0,0.32,0
CC-07,2016-06-20,0.337,0,0,0.337,0
CC-07,2016-06-27,0.337,0,0,0.337,0
CC-07,2016-07-04,0.919,0.419,0,0.919,0
CC-07,2016-07-11,0.706,0.206,0,0.706,0
CC-07,2016-07-18,0.327,0,0,0.327,0
CC-07,2016-07-25,0.157,0,0,0.157,0
CC-07,2016-08-01,0.289,0,0,0.289,0
CC-07,2016-08-08,0.431,0,0,0.431,0
CC-07,2016-08-15,1.779,1.279,0.779,0,0.279
CC-07,2016-08-22,1.089,0.589,0.089,0,0
CC-07,2016-08-29,0.359,0,0,0.359,0
CC-07,2016-09-05,0.437,0,0,0.437,0
CC-07,2016-09-12,0.824,0.324,0,0.824,0
CC-07,2016-09-19,0.52,0.02,0,0.52,0
CC-07,2016-09-26,0.883,0.383,0,0.883,0
CC-07,2016-10-03,0.537,0.037,0,0.537,0
CC-07,2016-10-10,1.1,0.6,0.1,0,0
CC-07,2016-10-17,1.403,0.903,0.403,0,0
CC-07,2016-10-24,1.754,1.254,0.754,0,0.254
CC-07,2016-10-31,1.294,0.794,0.294,0,0
CC-07,2016-11-07,0.054,0,0,0.054,0
CC-07,2016-11-14,0.107,0,0,0.107,0
CC-07,2016-11-21,0,0,0,0,0
CC-07,2016-11-28,0.154,0,0,0.154,0
CC-07,2016-12-05,0,0,0,0,0
CC-07,2016-12-12,1.799,1.299,0.799,0,0.299
CC-07,2016-12-19,0.386,0,0,0.386,0
CC-07,2016-12-26,0.14,0,0,0.14,0
CC-07,2017-01-02,0,0,0,0,0
CC-07,2017-01-09,0.184,0,0,0.184,0
CC-07,2017-01-16,0.534,0.034,0,0.534,0
CC-07,2017-01-23,0,0,0,0,0
CC-07,2017-01-30,0.287,0,0,0.287,0
CC-07,2017-02-06,0.103,0,0,0.103,0
CC-07,2017-02-13,0,0,0,0,0
CC-07,2017-02-20,0.039,0,0,0.039,0
CC-07,2017-02-27,0,0,0,0,0
CC-07,2017-03-06,0.09,0,0,0.09,0
CC-07,2017-03-13,0.06,0,0,0.06,0
CC-07,2017-03-20,0.499,0,0,0.499,0
CC-07,2017-03-27,0.131,0,0,0.131,0
CC-07,2017-04-03,0.56,0.06,0,0.56,0
CC-07,2017-04-10,0.613,0.113,0,0.613,0
CC-07,2017-04-17,1.117,0.617,0.117,0,0
CC-07,2017-04-24,0,0,0,0,0
CC-07,2017-05-01,0,0,0,0,0
CC-07,2017-05-08,0,0,0,0,0
CC-07,2017-05-15,0,0,0,0,0
CC-07,2017-05-22,0,0,0,0,0
CC-07,2017-05-29,0.436,0,0,0.436,0
CC-07,2017-06-05,0,0,0,0,0
CC-07,2017-06-12,0,0,0,0,0
CC-07,2017-06-19,0.031,0,0,0.031,0
CC-07,2017-06-26,0,0,0,0,0
CC-07,2017-07-03,0,0,0,0,0
CC-07,2017-07-10,0,0,0,0,0
CC-07,2017-07-17,0.091,0,0,0.091,0
CC-07,2017-07-24,0,0,0,0,0
CC-07,2017-07-31,0,0,0,0,0
CC-07,2017-08-07,0,0,0,0,0
CC-07,2017-08-14,0.044,0,0,0.044,0
CC-07,2017-08-21,0.399,0,0,0.399,0
CC-07,2017-08-28,0,0,0,0,0
CC-07,2017-09-04,0.711,0.211,0,0.711,0
CC-07,2017-09-11,0.311,0,0,0.311,0
CC-07,2017-09-18,0,0,0,0,0
CC-07,2017-09-25,0,0,0,0,0
CC-07,2017-10-02,0.651,0.151,0,0.651,0
CC-07,2017-10-09,0.406,0,0,0.406,0
CC-07,2017-10-16,0,0,0,0,0
CC-07,2017-10-23,0,0,0,0,0
CC-07,2017-10-30,0,0,0,0,0
CC-07,2017-11-06,0,0,0,0,0
CC-07,2017-11-13,0,0,0,0,0
CC-07,2017-11-20,0,0,0,0,0
CC-07,2017-11-27,0.003,0,0,0.003,0
CC-07,2017-12-04,0,0,0,0,0
CC-07,2017-12-11,0,0,0,0,0
CC-07,2017-12-18,1.23,0.73,0.23,0,0
CC-07,2017-12-25,1.696,1.196,0.696,0,0.196
CC-07,2018-01-01,1.617,1.117,0.617,0,0.117
CC-07,2018-01-08,2.749,2.249,1.749,0,1.249
CC-07,2018-01-15,0.264,0,0,0.264,0
CC-07,2018-01-22,0.079,0,0,0.079,0
CC-07,2018-01-29,0.251,0,0,0.251,0
CC-07,2018-02-05,0.084,0,0,0.084,0
CC-07,2018-02-12,0.967,0.467,0,0.967,0
CC-07,2018-02-19,0.093,0,0,0.093,0
CC-07,2018-02-26,0.187,0,0,0.187,0
CC-07,2018-03-05,0.044,0,0,0.044,0
CC-07,2018-03-12,0.027,0,0,0.027,0
CC-07,2018-03-19,0.85,0.35,0,0.85,0
CC-07,2018-03-26,2.317,1.817,1.317,0,0.817
CC-07,2018-04-02,0,0,0,0,0
CC-07,2018-04-09,0,0,0,0,0
CC-07,2018-04-16,0,0,0,0,0
CC-07,2018-04-23,0.963,0.463,0,0.963,0
CC-07,2018-04-30,1.576,1.076,0.576,0,0.076
CC-07,2018-05-07,0.817,0.317,0,0.817,0
CC-07,2018-05-14,0,0,0,0,0
CC-07,2018-05-21,0,0,0,0,0
CC-07,2018-05-28,0.047,0,0,0.047,0
CC-07,2018-06-04,1.643,1.143,0.643,0,0.143
CC-07,2018-06-11,3.787,3.287,2.787,0,2.287
CC-07,2018-06-18,1.341,0.841,0.341,0,0
CC-07,2018-06-25,1.02,0.52,0.02,0,0
CC-07,2018-07-02,0.036,0,0,0.036,0
CC-07,2018-07-09,0.583,0.083,0,0.583,0
CC-07,2018-07-16,1.65,1.15,0.65,0,0.15
CC-07,2018-07-23,1.473,0.973,0.473,0,0
CC-07,2018-07-30,0.246,0,0,0.246,0
CC-07,2018-08-06,0.449,0,0,0.449,0
CC-07,2018-08-13,0,0,0,0,0
CC-07,2018-08-20,0,0,0,0,0
CC-07,2018-08-27,0,0,0,0,0
CC-07,2018-09-03,0,0,0,0,0
CC-07,2018-09-10,0.037,0,0,0.037,0
CC-07,2018-09-17,0,0,0,0,0
CC-07,2018-09-24,0,0,0,0,0
CC-07,2018-10-01,0.071,0,0,0.071,0
CC-07,2018-10-08,0,0,0,0,0
CC-07,2018-10-15,1.221,0.721,0.221,0,0
CC-07,2018-10-22,0.723,0.223,0,0.723,0
CC-07,2018-10-29,0.667,0.167,0,0.667,0
CC-07,2018-11-05,0,0,0,0,0
